NU_INSCRICAO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,N_PESSOAS_MESMA_RED,INTERNET,MEDIA_CANDIDATO,SCORE_CONSUMO,SCORE_CULT_PAIS,RENDA
190004090305,2,1,1,3,1,2,0,2,1.0,15,2.0,1.0,1.0,6,0,491.2799999999999,5,0.0,1247
190001597027,2,0,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,600.48,11,5.0,1746
190001500970,4,1,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,3,1,493.56000000000006,9,1.0,1247
190001425047,2,0,1,1,1,2,0,3,1.0,25,4.0,1.0,1.0,2,1,717.86,17,5.0,4491
190004520003,2,1,1,1,1,2,0,3,1.0,9,4.0,1.0,1.0,4,1,651.8399999999999,27,8.0,8483
190003073557,2,0,1,3,1,2,0,3,1.0,5,4.0,1.0,1.0,5,1,509.9799999999999,44,6.0,6487
190004638931,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,545.36,15,6.0,1247
190003339037,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,585.4399999999999,17,11.0,6487
190002343939,2,0,0,1,1,2,0,3,1.0,0,4.0,1.0,1.0,4,1,728.62,50,14.0,25000
190001791223,3,1,1,0,1,2,0,2,1.0,17,2.0,1.0,1.0,5,1,531.52,15,1.0,1247
190004204703,4,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,536.2,22,4.0,2245
190003253207,4,0,1,1,1,2,0,2,1.0,10,2.0,1.0,1.0,3,1,595.5600000000001,5,4.0,1746
190004194257,2,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,0,455.1,6,2.0,1247
190003225121,2,0,1,4,1,2,0,2,1.0,24,2.0,1.0,1.0,5,1,520.3799999999999,20,14.0,4491
190002664389,3,1,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,4,1,511.52,24,0.0,1247
190003804238,3,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,4,0,438.7799999999999,10,2.0,499
190003140424,2,1,1,0,1,2,0,3,1.0,11,4.0,1.0,1.0,5,1,516.02,7,8.0,5489
190001861334,2,0,1,1,1,2,0,3,1.0,0,4.0,1.0,1.0,3,1,647.4599999999999,16,11.0,4491
190004872152,2,0,1,2,1,2,0,2,1.0,17,1.0,1.0,1.0,2,1,574.6,11,2.0,1247
190003936118,3,0,1,3,1,2,0,2,1.0,7,2.0,1.0,1.0,5,0,420.86,5,2.0,0
190003619868,2,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,3,1,735.6,32,14.0,10978
190003776622,2,1,1,3,1,2,0,2,1.0,22,2.0,1.0,1.0,3,0,475.2,10,2.0,499
190001019964,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,5,1,465.28,5,1.0,1247
190004515374,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,495.74,32,14.0,5489
190005982189,2,1,1,1,1,2,0,2,1.0,2,3.0,1.0,1.0,2,1,466.04,5,4.0,499
190004938554,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,5,0,451.98,3,8.0,499
190003805569,3,1,1,1,1,2,0,2,1.0,22,1.0,2.0,1.0,3,1,660.4,17,11.0,3493
190002449345,2,1,1,1,1,2,0,3,1.0,11,4.0,1.0,1.0,6,1,750.9399999999999,36,8.0,13473
190002956190,2,1,1,3,1,2,0,2,1.0,3,2.0,2.0,1.0,5,1,513.8,5,0.0,499
190004306970,3,1,1,3,1,2,0,3,1.0,18,4.0,1.0,1.0,5,1,524.64,45,14.0,25000
190002341425,3,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,574.6,21,8.0,2245
190005223860,2,1,1,1,1,2,0,2,1.0,23,2.0,1.0,1.0,5,1,541.2,17,5.0,2245
190005978124,2,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,476.7,16,2.0,1247
190004583476,3,1,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,5,0,412.9599999999999,14,3.0,499
190003449782,3,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,3,1,507.24,8,4.0,499
190002186948,2,0,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,525.8199999999999,23,2.0,499
190005025265,3,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,416.9,6,6.0,499
190003156185,3,1,1,1,1,2,0,2,1.0,11,2.0,1.0,1.0,6,0,452.0799999999999,11,0.0,1247
190002816351,3,1,1,3,1,2,0,2,1.0,22,2.0,1.0,1.0,6,1,486.4,17,2.0,499
190004473095,5,0,1,3,1,2,0,2,1.0,1,1.0,2.0,1.0,4,1,533.1,18,3.0,1247
190003504240,2,0,1,3,1,2,0,2,1.0,3,4.0,1.0,1.0,5,1,571.36,20,8.0,5489
190001144545,2,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,597.14,7,2.0,499
190004380756,1,1,1,3,1,2,0,2,2.0,11,2.0,1.0,1.0,5,1,512.9799999999999,15,4.0,2245
190006078235,3,0,1,3,1,2,0,2,1.0,19,2.0,2.0,1.0,4,1,515.0600000000001,18,4.0,4491
190002297295,2,0,1,3,1,2,0,3,1.0,3,2.0,1.0,1.0,3,1,480.38,21,8.0,499
190002261688,4,0,1,5,1,2,0,2,1.0,3,2.0,1.0,1.0,6,0,424.34,5,8.0,4491
190004475908,2,1,1,1,1,2,0,2,1.0,1,4.0,1.0,1.0,4,1,523.3399999999999,28,6.0,1247
190001719443,3,1,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,4,1,590.6800000000001,26,5.0,2245
190001045552,2,1,1,1,1,2,0,2,1.0,5,2.0,1.0,1.0,3,0,524.0400000000001,5,4.0,499
190001906377,2,0,1,1,1,2,0,2,1.0,0,4.0,1.0,1.0,3,1,640.76,12,1.0,2245
190003415182,3,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,3,1,601.48,6,0.0,499
190003082239,2,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,0,562.06,7,6.0,1746
190002523265,2,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,443.38,29,0.0,2245
190001817362,2,1,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,486.36,17,6.0,1247
190002509295,3,0,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,482.96,13,8.0,1247
190004450406,2,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,1,451.38,5,0.0,1247
190003825844,2,1,1,2,1,2,0,2,1.0,17,2.0,1.0,1.0,2,1,558.8,12,4.0,499
190002515850,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,578.12,21,8.0,5489
190002854238,3,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,4,0,416.24,5,0.0,499
190001842803,3,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,8,0,513.78,18,2.0,499
190002766972,3,1,1,1,1,2,0,2,1.0,12,2.0,1.0,1.0,4,0,527.76,5,8.0,1746
190002060693,2,0,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,7,0,542.26,5,1.0,499
190002014921,2,1,1,3,1,2,0,2,1.0,5,2.0,1.0,1.0,4,1,473.5,9,8.0,3493
190003337387,2,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,3,1,594.98,45,14.0,10978
190004934366,2,1,1,3,1,2,0,2,1.0,23,2.0,1.0,1.0,5,1,487.82,18,8.0,2245
190001649681,2,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,6,0,513.74,5,0.0,499
190003540829,3,1,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,4,0,517.72,13,8.0,499
190004239672,3,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,5,1,631.76,47,14.0,25000
190003256887,4,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,3,1,523.76,9,2.0,1247
190002998110,2,1,1,1,1,2,0,2,1.0,14,2.0,1.0,1.0,5,0,474.84,14,2.0,499
190001654105,4,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,482.4,19,4.0,499
190003557664,3,0,1,1,1,2,0,2,1.0,9,1.0,1.0,1.0,4,1,589.6600000000001,26,14.0,4491
190004511380,2,0,1,1,1,2,0,3,1.0,3,4.0,1.0,1.0,4,1,667.18,26,8.0,2245
190003719365,3,1,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,3,0,490.66,9,5.0,0
190002923830,2,0,1,2,1,2,0,3,1.0,16,4.0,1.0,1.0,4,1,552.4399999999999,21,11.0,499
190002061797,2,1,1,1,1,2,0,3,1.0,17,4.0,1.0,1.0,3,1,691.32,54,9.0,25000
190002579391,2,1,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,4,0,556.9,5,3.0,1247
190002411924,3,0,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,524.64,15,6.0,1746
190004782027,3,0,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,414.7,12,11.0,1746
190002333728,4,0,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,3,1,410.34,8,4.0,1746
190002503709,2,0,1,1,2,2,0,2,1.0,2,2.0,1.0,1.0,4,1,564.6,18,9.0,3493
190001241056,2,1,1,4,1,2,0,3,1.0,3,4.0,1.0,1.0,4,1,549.24,7,11.0,2245
190003053567,3,1,1,1,1,2,0,3,1.0,8,4.0,1.0,1.0,3,1,685.8,21,14.0,5489
190002746412,2,1,1,3,1,2,0,2,1.0,6,2.0,1.0,1.0,4,1,478.18,10,0.0,499
190002706005,4,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,0,392.54,5,0.0,0
190002432439,4,0,1,1,1,2,0,2,1.0,11,1.0,1.0,1.0,2,1,727.86,13,14.0,2245
190001824496,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,611.9,21,11.0,4491
190001197898,2,0,1,3,2,2,0,2,1.0,21,2.0,1.0,1.0,3,1,452.34,9,14.0,499
190003825866,5,0,1,2,1,2,0,2,1.0,17,2.0,1.0,1.0,4,1,453.7799999999999,21,2.0,2744
190001591237,3,1,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,484.24,18,4.0,2245
190004707186,2,0,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,456.42,24,9.0,8483
190002222210,6,1,1,3,1,2,0,2,2.0,4,2.0,1.0,1.0,2,0,527.6800000000001,9,1.0,499
190001930485,3,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,0,461.56000000000006,6,0.0,499
190004036716,4,1,1,1,1,2,0,2,1.0,1,1.0,2.0,1.0,3,1,666.48,26,0.0,3493
190005555107,2,0,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,5,1,515.72,32,11.0,5489
190001640331,3,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,558.88,12,0.0,1247
190004809620,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,590.64,19,6.0,1247
190002565036,2,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,509.96,11,8.0,1247
190003615961,3,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,448.4,14,0.0,1247
190002028524,2,1,0,3,1,2,0,2,1.0,6,2.0,1.0,1.0,2,1,537.72,15,4.0,499
190001027327,3,0,1,3,1,2,0,2,1.0,23,2.0,1.0,1.0,3,1,561.2,12,3.0,1247
190002441474,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,541.8,8,4.0,1247
190002478956,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,484.96,19,4.0,2245
190003420873,13,1,2,3,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,379.46,8,0.0,499
190003708872,2,1,1,3,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,545.86,24,11.0,4491
190002554047,2,1,1,3,1,2,0,3,1.0,19,2.0,1.0,1.0,2,1,542.8399999999999,17,6.0,5489
190001538938,4,1,1,1,1,2,0,2,1.0,11,2.0,1.0,1.0,3,1,520.68,8,8.0,1247
190004851566,2,0,1,3,1,2,0,2,1.0,13,1.0,2.0,1.0,5,0,558.58,13,5.0,1746
190002919004,2,0,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,3,1,541.26,8,7.0,2744
190005285001,4,0,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,6,1,504.4200000000001,10,2.0,1247
190002099574,2,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,5,1,679.5,37,11.0,25000
190004100646,2,1,1,3,1,2,0,2,1.0,7,2.0,1.0,1.0,3,1,632.16,6,0.0,499
190004118726,3,1,1,2,1,2,0,2,1.0,6,2.0,1.0,1.0,3,0,433.6,7,2.0,1247
190004838683,2,1,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,3,0,433.06000000000006,5,4.0,499
190003112113,2,0,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,4,0,537.96,5,0.0,499
190002065894,2,1,1,1,1,2,0,2,1.0,6,2.0,1.0,1.0,3,1,557.5,24,9.0,5489
190002098216,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,6,0,466.06000000000006,14,6.0,1247
190003338900,2,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,420.38,8,6.0,2245
190004829904,3,1,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,3,0,399.18,3,1.0,0
190004475654,2,0,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,4,1,494.06000000000006,26,11.0,7485
190001896323,2,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,680.1800000000001,22,5.0,1746
190002664548,4,0,1,1,1,2,0,2,1.0,1,1.0,1.0,1.0,3,1,670.9399999999999,17,4.0,499
190002528881,3,0,1,3,1,2,0,3,1.0,19,4.0,1.0,1.0,4,1,607.38,27,14.0,10978
190002533873,2,0,1,1,1,2,0,3,1.0,16,4.0,1.0,1.0,3,1,550.8,22,14.0,6487
190004104549,3,0,1,3,1,2,0,2,1.0,13,2.0,1.0,1.0,4,1,469.56000000000006,23,4.0,1247
190003239322,1,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,536.5,6,6.0,499
190003297977,2,1,1,1,1,2,0,2,1.0,2,1.0,1.0,1.0,2,1,618.96,15,8.0,1247
190001322799,2,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,2,1,670.1600000000001,10,11.0,499
190002117271,3,1,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,6,1,399.76,12,4.0,1746
190002995062,3,0,1,1,1,2,0,2,1.0,17,2.0,1.0,1.0,4,1,528.1600000000001,8,4.0,1247
190003542277,4,1,1,1,1,2,0,3,1.0,11,4.0,1.0,1.0,3,1,549.38,30,3.0,6487
190002671520,2,1,1,1,1,2,0,2,1.0,1,2.0,2.0,1.0,4,1,438.4,21,5.0,2744
190002298208,3,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,3,0,406.86,5,0.0,499
190002073116,3,1,1,3,1,2,0,2,1.0,4,1.0,1.0,1.0,5,0,436.74,9,0.0,499
190002424277,4,1,0,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,412.96,17,8.0,2245
190005608422,2,0,0,1,1,2,0,3,1.0,19,4.0,1.0,1.0,4,1,599.4399999999999,37,8.0,25000
190002114564,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,6,1,607.9200000000001,9,8.0,499
190004270538,3,1,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,629.8,20,8.0,1746
190001134464,3,1,1,2,1,2,0,2,1.0,10,2.0,1.0,1.0,5,1,540.32,11,1.0,499
190004147459,4,1,1,2,1,2,0,2,1.0,8,2.0,1.0,1.0,4,1,393.6,8,2.0,499
190001246755,2,1,1,1,1,2,0,2,1.0,3,4.0,1.0,1.0,4,1,593.8199999999999,28,4.0,4491
190002622489,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,477.2600000000001,15,3.0,1247
190004339001,2,0,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,0,439.48,3,0.0,0
190003207726,2,1,1,1,1,2,0,2,1.0,8,2.0,2.0,1.0,8,0,482.56000000000006,6,0.0,499
190004105117,1,0,1,3,1,2,0,2,1.0,17,2.0,1.0,1.0,7,1,539.24,42,11.0,25000
190004207438,3,0,1,4,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,447.3,13,5.0,499
190005295008,3,0,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,5,1,461.2,6,1.0,499
190002934380,2,1,1,1,1,2,0,3,1.0,25,4.0,1.0,1.0,4,1,679.8399999999999,26,8.0,4491
190002110392,2,1,1,1,1,2,0,2,1.0,2,4.0,1.0,1.0,4,1,600.5200000000001,30,14.0,7485
190004598834,2,0,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,5,1,478.04,9,6.0,1746
190003408241,2,1,1,1,1,2,0,2,1.0,19,4.0,1.0,1.0,3,1,420.0,23,8.0,4491
190004912995,3,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,480.68,18,11.0,3493
190001825158,4,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,515.78,10,3.0,499
190001678951,3,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,533.64,22,9.0,2245
190001067416,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,5,1,394.04,6,1.0,0
190002630670,3,0,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,593.24,18,3.0,1746
190001240009,3,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,5,1,698.04,12,9.0,2744
190004069132,3,1,1,3,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,563.7,16,11.0,1746
190004078127,2,0,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,518.98,18,6.0,3493
190002893923,3,1,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,530.0600000000001,15,2.0,2245
190001920087,3,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,0,517.3,5,1.0,499
190002117303,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,485.56000000000006,10,11.0,1247
190005240026,3,0,1,1,1,2,0,3,1.0,1,4.0,1.0,1.0,2,1,597.9,18,8.0,3493
190004713747,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,418.42,10,5.0,2245
190003297364,3,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,654.6,25,8.0,7485
190004792860,3,0,1,3,1,2,0,2,1.0,0,2.0,1.0,1.0,3,1,497.52,18,11.0,1247
190002163084,2,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,2,1,647.3399999999999,23,3.0,1247
190004321663,3,1,1,3,1,2,0,2,1.0,7,2.0,1.0,1.0,5,1,490.4,22,7.0,1746
190002912686,2,0,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,5,1,496.06000000000006,13,0.0,1247
190005754705,2,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,532.22,42,0.0,7485
190002536647,3,1,2,3,1,2,0,2,1.0,19,2.0,1.0,1.0,8,1,511.42,13,4.0,2245
190001656088,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,523.1199999999999,10,7.0,2245
190001894984,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,538.46,15,8.0,2245
190002797557,2,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,468.6,10,8.0,499
190002892936,3,1,1,3,1,2,0,2,1.0,17,2.0,1.0,1.0,5,1,498.98,11,8.0,499
190004449338,13,1,2,5,1,2,0,2,1.0,19,2.0,2.0,1.0,3,0,443.64,6,0.0,499
190004396112,3,0,1,1,1,2,0,3,1.0,11,4.0,1.0,1.0,2,1,629.9599999999999,10,14.0,4491
190005151855,3,1,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,3,1,515.08,9,6.0,499
190003399600,2,1,1,1,1,2,0,3,1.0,20,4.0,1.0,1.0,3,1,689.14,19,5.0,4491
190003277699,3,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,0,507.12,8,11.0,499
190002599032,2,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,5,0,423.5,6,0.0,499
190004705023,3,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,597.2,24,14.0,4491
190003615960,2,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,644.5,23,8.0,4491
190005317431,2,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,533.52,13,4.0,1746
190004184173,1,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,0,385.94,5,4.0,1247
190003044251,4,0,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,6,1,479.88,9,8.0,1247
190004759405,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,451.72,12,4.0,1247
190003417097,3,1,1,1,1,2,0,2,1.0,25,2.0,1.0,1.0,2,1,458.62,8,8.0,1247
190003444128,2,1,1,3,1,2,0,2,1.0,25,2.0,1.0,1.0,3,0,470.74,6,0.0,499
190003987420,4,0,1,2,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,603.6,8,4.0,499
190003789693,2,1,1,1,1,2,0,2,1.0,22,2.0,1.0,1.0,4,1,595.52,25,8.0,1746
190002531750,3,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,6,1,475.66,8,2.0,499
190002726770,2,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,7,0,479.62,5,1.0,499
190003126855,4,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,433.04,3,0.0,0
190001145750,4,1,1,0,1,2,0,2,1.0,10,2.0,1.0,1.0,5,1,522.4399999999999,10,4.0,499
190001593027,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,535.7,14,5.0,2245
190002634757,2,0,0,0,1,2,0,3,1.0,9,4.0,1.0,1.0,4,1,698.8799999999999,23,14.0,3493
190005244606,3,1,1,4,1,2,0,2,1.0,17,4.0,1.0,1.0,2,1,576.26,6,4.0,499
190001791488,2,1,1,3,1,2,0,2,1.0,17,2.0,1.0,1.0,6,1,459.54,18,14.0,7485
190003873150,3,1,1,3,1,2,0,2,1.0,14,2.0,1.0,1.0,5,1,564.6,15,8.0,3493
190004632963,3,1,1,1,1,2,0,2,2.0,9,2.0,1.0,1.0,4,1,502.46,9,1.0,1247
190002975346,3,0,1,1,1,2,0,2,1.0,17,2.0,1.0,1.0,6,1,586.36,32,8.0,6487
190004719051,2,1,1,1,1,2,0,3,1.0,1,4.0,1.0,1.0,4,1,589.1600000000001,26,11.0,7485
190001156275,2,1,1,3,1,2,0,3,1.0,10,4.0,1.0,1.0,4,1,481.36,23,6.0,5489
190001451855,3,0,1,2,1,2,0,2,1.0,3,1.0,1.0,1.0,3,1,693.46,26,11.0,10978
190003761666,3,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,6,0,542.04,12,2.0,1247
190001332984,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,555.3,15,6.0,1746
190002303948,2,1,1,1,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,530.54,16,8.0,1247
190002968548,2,0,1,3,1,2,0,2,1.0,17,2.0,1.0,1.0,3,1,494.64,16,11.0,2245
190001108133,2,0,0,3,1,2,0,2,1.0,21,3.0,1.0,1.0,4,0,526.0,6,11.0,1247
190004973587,2,0,1,1,1,2,0,2,1.0,11,2.0,2.0,1.0,5,1,575.0600000000001,8,4.0,1247
190004348577,2,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,1,564.4399999999999,6,11.0,1746
190002559623,3,1,0,0,1,2,0,2,1.0,10,2.0,1.0,1.0,10,1,443.86,7,0.0,1247
190002685948,2,0,1,3,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,468.16,7,8.0,1247
190001541150,2,1,1,2,1,2,0,2,1.0,22,2.0,1.0,1.0,5,1,577.8199999999999,18,8.0,1247
190003804807,3,1,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,475.64,7,1.0,3493
190004044898,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,0,489.3,7,11.0,1746
190003271268,2,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,0,422.7799999999999,5,0.0,499
190002472833,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,645.8399999999999,5,8.0,3493
190004793546,3,1,1,1,1,2,0,3,1.0,1,4.0,1.0,1.0,2,1,543.24,14,11.0,4491
190002340577,2,0,0,1,1,2,0,2,1.0,0,2.0,1.0,1.0,3,1,472.98,19,8.0,7485
190002621559,3,1,1,2,1,2,0,2,1.0,3,1.0,1.0,1.0,3,1,477.4,8,5.0,499
190002603496,2,0,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,6,1,455.0400000000001,14,6.0,499
190001912082,3,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,0,485.62000000000006,8,1.0,499
190004206742,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,481.18,5,8.0,0
190002282031,2,1,1,2,1,2,0,2,1.0,25,1.0,1.0,1.0,5,0,588.74,5,2.0,499
190001631999,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,574.28,26,11.0,4491
190003335448,3,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,635.0200000000001,17,8.0,2245
190003845632,2,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,2,1,502.12000000000006,18,7.0,2245
190001108339,3,1,1,3,1,2,0,2,1.0,7,2.0,1.0,1.0,5,0,522.5,6,1.0,499
190004147183,3,0,1,0,1,2,0,2,1.0,8,4.0,1.0,1.0,4,1,688.98,24,11.0,10978
190003842440,2,0,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,556.0,37,8.0,13473
190002324065,3,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,561.38,17,2.0,1247
190003282543,2,1,1,3,1,2,0,3,1.0,10,4.0,1.0,1.0,5,1,623.72,14,8.0,2245
190001896446,2,0,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,3,1,637.24,23,8.0,2245
190001139625,3,0,1,3,1,2,0,2,1.0,10,2.0,2.0,1.0,5,0,531.6,6,2.0,499
190002508886,3,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,464.5,18,6.0,1746
190003993771,4,1,1,0,1,2,0,2,1.0,25,2.0,1.0,1.0,5,0,556.74,19,0.0,1247
190003156948,3,0,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,2,1,452.98,10,8.0,7485
190004750335,3,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,5,1,567.9,28,2.0,6487
190004868607,3,0,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,701.6800000000001,27,8.0,5489
190005117486,1,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,684.22,25,14.0,6487
